scheme_code,scheme_name,nav,nav_date
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,10.3768,01-Jun-2026
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,10.0277,24-Apr-2020
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,10.0770,04-Aug-2015
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,10.3040,16-Sep-2022
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,11.1917,01-Jun-2026
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,10.0275,24-Apr-2020
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,10.3041,24-Apr-2020
111972,ICICI Prudential Corporate Bond Fund Retail Growth,22.7853,24-Apr-2020
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,10.3008,24-Apr-2020
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,10.9335,24-Apr-2020
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,10.2202,24-Apr-2020
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),1215.4854,01-Jun-2026
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),3539.2925,01-Jun-2026
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,3538.1624,01-Jun-2026
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1256.3781,01-Jun-2026
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),1159.3564,01-Jun-2026
106179,Invesco India Corporate Bond Fund - Regular Plan - Annual IDCW (Payout / Reinvestment),1309.5353,01-Jun-2026
116109,Invesco India Corporate Bond Fund - Regular Plan - Discretionary IDCW (Payout / Reinvestment),3456.0967,01-Jun-2026
106177,Invesco India Corporate Bond Fund - Regular Plan - Growth,3289.606,01-Jun-2026
106171,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),1885.492,01-Jun-2026
106172,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),1153.5461,01-Jun-2026
133770,Kotak Coporate Bond Fund- Retail Plan-Growth Option,2034.9063,21-Oct-2016
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4104.9042,01-Jun-2026
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1071.2193,01-Jun-2026
133772,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,2090.4924,21-Oct-2016
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,3919.4191,01-Jun-2026
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,1276.798,01-Jun-2026
133777,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,1066.6837,15-Sep-2017
133779,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,1040.0538,21-Oct-2016
133771,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,1052.3061,21-Oct-2016
133783,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,1052.6393,21-Oct-2016
133776,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,1052.7994,21-Oct-2016
133786,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,1202.9939,21-Oct-2016
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.5161,01-Jun-2026
148756,Mirae Asset Corporate Bond Fund Direct IDCW,13.5127,01-Jun-2026
148757,Mirae Asset Corporate Bond Fund Regular Growth,13.2106,01-Jun-2026
148758,Mirae Asset Corporate Bond Fund Regular IDCW,13.2106,01-Jun-2026
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,17.0693,01-Jun-2026
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,17.0741,01-Jun-2026
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,20.7898,01-Jun-2026
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,11.7617,01-Jun-2026
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,12.1559,01-Jun-2026
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,17.0790,01-Jun-2026
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.8417,01-Jun-2026
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.6092,01-Jun-2026
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,44.4892,01-Jun-2026
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,62.2929,01-Jun-2026
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,19.9570,01-Jun-2026
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,11.6260,01-Jun-2026
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,11.9904,01-Jun-2026
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,17.0712,01-Jun-2026
138317,PGIM India Corporate Bond Fund - Annual Dividend,10.0767,01-Jun-2026
138329,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,15.5751,01-Jun-2026
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth,50.0111,01-Jun-2026
138331,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,14.3924,01-Jun-2026
138332,PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend,12.8814,01-Jun-2026
138318,PGIM India Corporate Bond Fund - Growth,44.5867,01-Jun-2026
138316,PGIM India Corporate Bond Fund - Monthly Dividend,12.3211,01-Jun-2026
138323,PGIM India Corporate Bond Fund - Premium Plus Plan - Growth,21.588,21-Jan-2022
138315,PGIM India Corporate Bond Fund - Quarterly Dividend,11.308,01-Jun-2026
138336,PGIM India Premier Bond Fund - Annual Bonus,24.9334,01-Aug-2016
138324,PGIM India Premier Bond Fund - Bonus,15.2260,01-Aug-2016
138333,PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus,13.2164,01-Aug-2016
138334,PGIM India Premier Bond Fund - Half-Yearly Bonus,13.5688,24-May-2019
146215,SBI Corporate Bond Fund - Direct Plan - Growth,16.6272,01-Jun-2026
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),15.6944,01-Jun-2026
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),16.1640,01-Jun-2026
146207,SBI Corporate Bond Fund - Regular Plan - Growth,16.0789,01-Jun-2026
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),15.1744,01-Jun-2026
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),15.6224,01-Jun-2026
119628,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),13.0091,28-Jun-2024
119621,Sundaram Corporate Bond Fund Direct Plan - Growth,43.1670,01-Jun-2026
119624,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),17.7706,27-Jun-2025
119622,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW),17.9673,27-Jun-2025
119631,Sundaram Corporate Bond Fund Direct Plan -Income Distribution cum Capital Withdrawal (IDCW),18.5296,27-Jun-2025
119630,Sundaram Corporate Bond Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW),19.2696,01-Jun-2026
100786,Sundaram Corporate Bond Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW ),18.6235,01-Jun-2026
100785,Sundaram Corporate Bond Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW),16.9548,27-Jun-2025
100789,Sundaram Corporate Bond Fund Regular Plan- Growth,41.6477,01-Jun-2026
100788,Sundaram Corporate Bond Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW),17.9561,27-Jun-2025
100787,Sundaram Corporate Bond Fund Regular Plan-Income Distribution cum Capital Withdrawal (IDCW),17.6302,27-Jun-2025
149361,Tata Corporate Bond Fund-Direct Plan-Growth,13.1236,01-Jun-2026
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,13.1236,01-Jun-2026
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,13.1236,01-Jun-2026
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,13.1236,01-Jun-2026
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,13.1236,01-Jun-2026
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout,13.1236,01-Jun-2026
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment,13.1236,01-Jun-2026
149351,Tata Corporate Bond Fund-Regular Plan-Growth,12.7948,01-Jun-2026
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout,12.7948,01-Jun-2026
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment,12.7948,01-Jun-2026
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout,12.7948,01-Jun-2026
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment,12.7948,01-Jun-2026
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout,12.7948,01-Jun-2026
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment,12.7948,01-Jun-2026
151320,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,1248.8501,01-Jun-2026
151321,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW,1169.8395,01-Jun-2026
151322,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH,1232.0887,01-Jun-2026
151319,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW,1151.2565,01-Jun-2026
143241,Union Corporate Bond Fund - Direct Plan - Growth Option,16.1748,01-Jun-2026
143242,Union Corporate Bond Fund - Direct Plan - IDCW Option,16.1748,01-Jun-2026
143239,Union Corporate Bond Fund - Regular Plan - Growth Option,15.7727,01-Jun-2026
143240,Union Corporate Bond Fund - Regular Plan - IDCW Option,15.7727,01-Jun-2026
148085,UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,6.8146,27-Jan-2022
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,7.3484,27-Jan-2022
148076,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,1.504,27-Jan-2022
148090,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,1.4941,27-Jan-2022
148091,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,1.4429,27-Jan-2022
148092,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,2.3467,27-Jan-2022
148075,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,1.4416,27-Jan-2022
148088,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,1.4408,27-Jan-2022
148087,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,1.4131,27-Jan-2022
148089,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,1.8744,27-Jan-2022
144344,UTI Corporate Bond Fund - Direct Plan - Annual IDCW,13.6005,01-Jun-2026
144341,UTI Corporate Bond Fund - Direct Plan - Flexi IDCW,15.4035,01-Jun-2026
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option,17.4765,01-Jun-2026
144340,UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW,14.9332,01-Jun-2026
144346,UTI Corporate Bond Fund - Direct Plan - Quarterly IDCW,15.2849,01-Jun-2026
144337,UTI Corporate Bond Fund - Regular Plan - Annual IDCW,13.2242,01-Jun-2026
144338,UTI Corporate Bond Fund - Regular Plan - Flexi IDCW,15.0183,01-Jun-2026
144345,UTI Corporate Bond Fund - Regular Plan - Growth Option,17.0555,01-Jun-2026
144343,UTI Corporate Bond Fund - Regular Plan - Half-Yearly IDCW,14.4106,01-Jun-2026
144342,UTI Corporate Bond Fund - Regular Plan - Quarterly IDCW,14.8308,01-Jun-2026
134385,Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW,14.2645,01-Jun-2026
134388,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,27.268,01-Jun-2026
134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,27.2692,01-Jun-2026
134386,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,12.9041,01-Jun-2026
134384,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus,17.7004,23-May-2023
134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,24.6902,01-Jun-2026
130314,Axis Credit Risk Fund - Direct Plan - Growth,25.6130,01-Jun-2026
130312,Axis Credit Risk Fund - Direct Plan - Monthly IDCW,10.1287,01-Jun-2026
130311,Axis Credit Risk Fund - Direct Plan - Weekly IDCW,10.2922,01-Jun-2026
130309,Axis Credit Risk Fund - Regular Plan - Growth,22.7429,01-Jun-2026
130313,Axis Credit Risk Fund - Regular Plan - Monthly IDCW,10.0801,01-Jun-2026
130310,Axis Credit Risk Fund - Regular Plan - Weekly IDCW,10.1659,01-Jun-2026
140605,BANDHAN CREDIT RISK FUND - DIRECT PLAN HALF YEARLY IDCW,10.4517,25-Aug-2020
140608,BANDHAN Credit Risk Fund - Regular Plan Annual IDCW,10.2515,01-Jun-2026
140609,BANDHAN Credit Risk Fund - Regular Plan Growth,16.9770,01-Jun-2026
140611,BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW,10.2022,01-Jun-2026
140612,BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW,13.1834,01-Jun-2026
140607,BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW,10.5810,01-Jun-2026
140610,BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW,10.3387,01-Jun-2026
140603,BANDHAN Credit Risk Fund-Direct Plan-Growth,18.5983,01-Jun-2026
140606,BANDHAN Credit Risk Fund-Direct Plan-Periodic IDCW,13.7761,01-Jun-2026
140604,BANDHAN Credit Risk Fund-Direct Plan-Quarterly IDCW,10.8003,01-Jun-2026
133868,BANK OF INDIA Credit Risk  Fund - Direct Plan,14.5741,01-Jun-2026
133867,BANK OF INDIA Credit Risk Fund - Regular Plan,14.1717,01-Jun-2026
152903,Baroda BNP Paribas Credit Risk fund - Regular-Quarterly- IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Quarterly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152905,Baroda BNP Paribas Credit Risk fund - Regular-Weekly-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Weekly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152892,Baroda BNP Paribas Credit risk fund -Defunct -Growth option -Seg-Portfolio 2 (erstwhile BBNPP Medium Duration Fund-Defunct Growth Option Seg.Portfolio1),0.0000,01-Jun-2026
152899,Baroda BNP Paribas Credit Risk fund -Defunct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Monthly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152894,Baroda BNP Paribas Credit Risk fund -Defunct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Weekly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152898,Baroda BNP Paribas Credit Risk fund -Direct - Growth option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Growth option Seg. Portfolio 1),0.0000,01-Jun-2026
152897,Baroda BNP Paribas Credit Risk fund -Direct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Monthly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152896,Baroda BNP Paribas Credit Risk fund -Direct -Quarterly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Quarterly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152895,Baroda BNP Paribas Credit Risk fund -Direct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-weekly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
133520,Baroda BNP Paribas Credit Risk Fund -Direct- Monthly IDCW,14.2267,01-Jun-2026
133524,Baroda BNP Paribas Credit Risk Fund -Direct- Quarterly IDCW,12.7324,01-Jun-2026
152900,Baroda BNP Paribas Credit Risk fund -Direct-Daily IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-daily-IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
133488,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,25.9391,01-Jun-2026
152901,Baroda BNP Paribas Credit Risk fund -Regular -Daily-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Daily-IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152902,Baroda BNP Paribas Credit Risk fund -Regular -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Monthly IDCW option Seg. Portfolio 1),0.0000,01-Jun-2026
152904,Baroda BNP Paribas Credit Risk fund -Regular-Growth -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular Growth Seg. Portfolio 1),0.0000,01-Jun-2026
133486,Baroda BNP Paribas Credit Risk Fund -Regular-Growth Option,23.4012,01-Jun-2026
133517,Baroda BNP Paribas Credit Risk Fund -Regular-Monthly IDCW,11.1467,01-Jun-2026
133518,Baroda BNP Paribas Credit Risk Fund -Regular-Quarterly IDCW,11.6571,01-Jun-2026
148350,Baroda BNP Paribas Credit Risk Fund- Direct - Bonus Option- Segregated Portfolio- 1,0,14-Mar-2022
148333,Baroda BNP Paribas Credit Risk Fund- Direct- Growth Option- Segregated Portfolio- 1,0.0000,01-Jun-2026
148334,Baroda BNP Paribas Credit Risk Fund- Direct- Monthly IDCW Option- Segregated Portfolio- 1,0.0000,01-Jun-2026
148349,Baroda BNP Paribas Credit Risk Fund- Regular- Bonus Option- Segregated Portfolio- 1,0,14-Mar-2022
148330,Baroda BNP Paribas Credit Risk Fund- Regular- Growth Option- Segregated Portfolio- 1,0.0000,01-Jun-2026
148331,Baroda BNP Paribas Credit Risk Fund- Regular- Monthly IDCW Option- Segregated Portfolio- 1,0.0000,01-Jun-2026
148332,Baroda BNP Paribas Credit Risk Fund- Regular- Quarterly IDCW Option- Segregated Portfolio- 1,0.0000,01-Jun-2026
152893,Baroda BNP Paribas Credit Risk Fund-Defunct -Daily IDCW option - seg Portfolio 2 (erstwhile BBNPP Medium Duration fund Defunct Daily IDCW daily option Seg Portfolio 1),0.0000,01-Jun-2026
148335,Baroda BNP Paribas Credit Risk Fund-Direct- Quarterly IDCW Option- Segregated Portfolio- 1,0.0000,01-Jun-2026
119084,DSP Credit Risk Fund - Direct Plan -  IDCW - Monthly,11.2046,01-Jun-2026
119082,DSP Credit Risk Fund - Direct Plan - Growth,59.3686,01-Jun-2026
119083,DSP Credit Risk Fund - Direct Plan - IDCW,12.4448,01-Jun-2026
119087,DSP Credit Risk Fund - Direct Plan - IDCW - Daily,11.1243,01-Jun-2026
119085,DSP Credit Risk Fund - Direct Plan - IDCW - Quarterly,12.235,01-Jun-2026
119086,DSP Credit Risk Fund - Direct Plan - IDCW - Weekly,11.1281,01-Jun-2026
101839,DSP Credit Risk Fund - Regular Plan - IDCW,12.3724,01-Jun-2026
101840,DSP Credit Risk Fund - Regular Plan - IDCW - Daily,11.1243,01-Jun-2026
117061,DSP Credit Risk Fund - Regular Plan - IDCW - Monthly,11.261,01-Jun-2026
117062,DSP Credit Risk Fund - Regular Plan - IDCW - Quarterly,12.0711,01-Jun-2026
101838,DSP Credit Risk Fund - Regular Plan - IDCW - Weekly,11.1272,01-Jun-2026
101837,DSP Credit Risk Fund - Regular Plan -Growth,53.9928,01-Jun-2026
118553,Franklin India Credit Risk Fund - Direct - Growth,25.5650,11-Jun-2023
118552,Franklin India Credit Risk Fund - Direct - IDCW,14.0105,11-Jun-2023
116153,Franklin India Credit Risk Fund - Growth,25.3348,11-Jun-2023
116154,Franklin India Credit Risk Fund - IDCW,13.5858,11-Jun-2023
148304,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes bank Ltd CO 23Dec21) - Direct Growth Plan,0.0000,01-Jun-2026
148303,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Growth Plan,0.0000,01-Jun-2026
147956,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Dividend Plan,0.0000,20-Jul-2020
147955,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,0.0000,20-Jul-2020
147957,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,0.0000,20-Jul-2020
147954,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,0.0000,20-Jul-2020
147959,Franklin India Credit Risk Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW,0.0000,11-Sep-2023
147958,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan,0.0000,11-Sep-2023
147961,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,0.0000,11-Sep-2023
148305,Franklin India Credit Risk Fund- Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - IDCW,0.0000,01-Jun-2026
147960,Franklin India Credit Risk Fund-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW,0.0000,11-Sep-2023
148306,Franklin India Credit Risk Fund-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct IDCW,0.0000,01-Jun-2026
128053,HDFC Credit Risk Debt Fund - Growth Option,25.3522,01-Jun-2026
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,27.5341,01-Jun-2026
133148,HDFC Credit Risk Debt Fund - IDCW Option,23.3451,01-Jun-2026
